,w1,w2,ground_truth,prediction
3054,bg,ni,0.0,0.0
3055,miller auditorium,"miller theatre, columbia university",1.0,1.0
3056,miami,baltimore,0.0,0.0
3057,boise,glenfair,0.0,0.0
3058,white/blonde,blonde/white,1.0,1.0
3059,y,n,0.0,0.0
3060,10,wl2,0.0,0.0
3061,sedd; sid,"hrsa, uds",0.0,0.0
3062,vietnamese-language-cultural,vietnamese-language-culture,1.0,1.0
3063,b-systematic,b-identifier,0.0,0.0
3064,retail,agriculture,0.0,0.0
3065,outdoors & adventure,support,0.0,0.0
3066,orin,pitt,0.0,0.0
3067,tokaji,cape agulhas,0.0,0.0
3068,plan members not covered by social security,plan members covered by social security,0.0,0.0
3069,vi,virgin islands,1.0,1.0
3070,park theater,park theatre,1.0,1.0
3071,guyana,costa rica,0.0,0.0
3072,152,pdx,0.0,0.0
3073,rape,robbery,0.0,0.0
3074,real estate expense,interest and dividends,0.0,0.0
3075,5e,lp,0.0,0.0
3076,catch record,specimen,0.0,0.0
3077,va,me,0.0,0.0
3078,germany fr,angola,0.0,0.0
3079,gab,abw,0.0,0.0
3080,lkos - bryant,gresham - wilkes east,0.0,0.0
3081,south carolina,sc,1.0,0.0
3082,oyama,baku,0.0,0.0
3083,lka,afg,0.0,0.0
3084,offenses against family,drugs,0.0,0.0
3085,disorderly conduct,fraud,0.0,0.0
3086,goose hollow,lents,0.0,0.0
3087,wholesale_retail_trade_restaurants_and_hotels_isic_g_h,transport_storage_and_communication_isic_i,0.0,0.0
3088,yorkshire terrier cross,yorkshire terrier cross,1.0,1.0
3089,black & brown & white,white & brown & black,1.0,1.0
3090,agent,agent,1.0,1.0
3091,rape,fraud,0.0,0.0
3092,31,35,0.0,0.0
3093,"equals: value added, gross, at basic prices","wholesale and retail trade, transportation and storage, accommodation and food service activities",0.0,0.0
3094,iowa film critics awards,golden schmoes awards,0.0,0.0
3095,port elizabeth stadium,stade du parc lescure,0.0,0.0
3096,id,ok,0.0,0.0
3097,roanoke,fort myers,0.0,0.0
3098,other_depository_corporations_deposit_money_banks_foreign_assets,national_accounts_household_consumption_expenditure,0.0,0.0
3099,"attorney, tocci & lee, llc","attorney, tocci & lee, llc",1.0,1.0
3100,french language lovers; french language;,french language,1.0,1.0
3101,eritrea,france,0.0,0.0
3102,direct health and medical insurance carriers,"architectural, engineering, and related services",0.0,0.0
3103,northern mariana islands,mp,1.0,0.0
3104,"expenditure survey/budget survey (es/bs), 2012/13","expenditure survey/budget survey (es/bs), 2007",0.0,0.0
3105,rhode island,ri,1.0,0.0
3106,oh,nd,0.0,0.0
3107,co,hi,0.0,0.0
3108,x10,z06,0.0,0.0
3109,virgin islands,vi,1.0,1.0
3110,hldfas,mi,0.0,0.0
3111,central african republic,moldova,0.0,0.0
3112,interference,emergency information on tv,0.0,0.0
3113,wyoming,ohio,0.0,0.0
3114,aze,irq,0.0,0.0
3115,300,lo2,0.0,0.0
3116,golden schmoes,silver ribbon,0.0,0.0
3117,bih,pan,0.0,0.0
3118,panciu,beotia,0.0,0.0
3119,slovak koruna,slovak koruna,1.0,1.0
3120,931,gl1,0.0,0.0
3121,yugoslavia,haiti,0.0,0.0
3122,sbrn,cast,0.0,0.0
3123,"6,5","5,8",0.0,0.0
3124,kidnap,offenses against family,0.0,0.0
3125,hayden island,buckman-west,0.0,0.0
3126,new jersey,nj,1.0,0.0
3127,mr,dz,0.0,0.0
3128,offenses against family,kidnap,0.0,0.0
3129,benin,greece,0.0,0.0
3130,nh,tx,0.0,0.0
3131,00823-5994,09717-6790,0.0,0.0
3132,"montgomery, oh 45242","montgomery, oh",1.0,1.0
3133,841,642,0.0,0.0
3134,oklahoma,ok,1.0,1.0
3135,cm,sl,0.0,0.0
3136,ne,sc,0.0,0.0
3137,financial_intermediation_real_estate_renting_and_business_activities,land_transport_transport_via_pipelines_water_transport_air_transport_supporting_and_auxiliary_transport_activities_activities_of_travel_agencies,0.0,0.0
3138,romania,united arab emirates,0.0,0.0
3139,leone,leone,1.0,1.0
3140,hungarian,irish,0.0,0.0
3141,uruguay,serbia,0.0,0.0
3142,specialty chemicals,construction & farm machinery & heavy trucks,0.0,0.0
3143,disorderly conduct,robbery,0.0,0.0
3144,maryland,pennsylvania,0.0,0.0
3145,stop_gained&frameshift_variant,splice_donor_variant&intron_variant,0.0,0.0
3146,id,kh,0.0,0.0
3147,french polynesia,belgium-luxembourg,0.0,0.0
3148,orin,sanl,0.0,0.0
3149,shay,deln,0.0,0.0
3150,italy,hungary,0.0,0.0
3151,660,872,0.0,0.0
3152,austria,philippines,0.0,0.0
3153,washington other,oregon other,0.0,0.0
3154,nevada,minnesota,0.0,0.0
3155,motor vehicle theft,trespass,0.0,0.0
3156,830,130,0.0,0.0
3157,pts,dq,0.0,0.0
3158,russia,ghana,0.0,0.0
3159,togo,"iran, islamic republic of",0.0,0.0
3160,ms,mississippi,1.0,0.0
3161,sbrn,lake,0.0,0.0
3162,"20,21",23,0.0,0.0
3163,sopranino/tenor saxophne,conductor,0.0,0.0
3164,30,20,0.0,0.0
3165,10,29,0.0,0.0
3166,kenya,oman,0.0,0.0
3167,sabin,raleigh west,0.0,0.0
3168,951,651,0.0,0.0
3169,guy,bol,0.0,0.0
3170,white/apricot,white & apricot,1.0,1.0
3171,ie,lo,0.0,0.0
3172,stolen property,liquor laws,0.0,0.0
3173,missouri,mo,1.0,0.0
3174,bull terrier cross,bull terrier cross,1.0,1.0
3175,supervising attorney,supervising attorney,1.0,1.0
3176,north carolina,virginia,0.0,0.0
3177,south dakota,nebraska,0.0,0.0
3178,apache-coyote/1.1,apache/2.4.17 (unix) openssl/1.0.1e-fips php/5.6.19,0.0,0.0
3179,850,4,0.0,0.0
3180,96932-2123,96929-2491,0.0,0.0
3181,la,nj,0.0,0.0
3182,computer & electronics retail,leisure products,0.0,0.0
3183,alaska,california,0.0,0.0
3184,red & white,red/white,1.0,1.0
3185,033,091,0.0,0.0
3186,service industry machinery and equipment and supplies,resin and rosin and rubber and foam and film and elastomeric materials,0.0,0.0
3187,bermuda,bonaire st eustatius and saba,0.0,0.0
3188,860,821,0.0,0.0
3189,b-identifier,i-no class,0.0,0.0
3190,eca,lac,0.0,0.0
3191,macedon ranges shire council,greater dandenong city council,0.0,0.0
3192,emerging fashion,emerging fashion designers,1.0,1.0
3193,fis,lot,0.0,0.0
3194,montana,nevada,0.0,0.0
3195,dog (standard),dog (declared dangerous),0.0,0.0
3196,g15,p01,0.0,0.0
3197,sv,ml,0.0,0.0
3198,pignoletto,vidadillo,0.0,0.0
3199,manufacturing - othermedical devices and supplies,manufacturing - other; medical devices and supplies,1.0,1.0
3200,euro,euro,1.0,1.0
3201,09067-3152,00801-5028,0.0,0.0
3202,group g,final,0.0,0.0
3203,la,pr,0.0,0.0
3204,"nutrition, physical activity, and weight status",chronic obstructive pulmonary disease,0.0,0.0
3205,02b,20b,0.0,0.0
3206,ca-dvbe ca-mb ca-sb ca-sbe cdvbe mbe mosb sb sbasdb,ca-dvbe ca-mb ca-sb ca-sbe mbe mosb sdvosb,0.0,1.0
3207,sp.ado.tfrt,iq.wef.cust.xq,0.0,0.0
3208,valuation date,pv of other benefits,0.0,0.0
3209,642,620,0.0,0.0
3210,virginia,kentucky,0.0,0.0
3211,8,"19,20",0.0,0.0
3212,ginger/black,black/ginger,1.0,1.0
3213,"counsel for integrated computer solutions, inc.","counsel for ics, inc.",1.0,1.0
3214,st. jakob,zentralstadion,0.0,0.0
3215,glen park,inner sunset,0.0,0.0
3216,new zealand,yona,0.0,0.0
3217,coteaux d'ancenis,dolcetto d'alba,0.0,0.0
3218,620,120,0.0,0.0
3219,aggravated assault,vandalism,0.0,0.0
3220,hockingstuart/hockingstuart,hockingstuart,1.0,1.0
3221,estonia,mongolia,0.0,0.0
3222,co,sg,0.0,0.0
3223,"transport, storage and communication (isic i)","mining, manufacturing, utilities (isic c-e)",0.0,0.0
3224,accountancy jobs,recruitment consultancy jobs,0.0,0.0
3225,republic rider (annual),local365 youth (age 13-17 riders),0.0,0.0
3226,cavalier king charles spaniel cross,cavalier king charles spaniel cross,1.0,1.0
3227,lemnos,limnos,1.0,0.0
3228,cuba,colombia,0.0,0.0
3229,spain,netherlands,0.0,0.0
3230,03g,04a,0.0,0.0
3231,suriname,qatar,0.0,0.0
3232,republic of moldova,oman,0.0,0.0
3233,cultural activities,cultural outings,1.0,1.0
3234,liquor laws,curfew,0.0,0.0
3235,oregon,georgia,0.0,0.0
3236,northwest hts,brooklyn,0.0,0.0
3237,southern asia,western europe,0.0,0.0
3238,legal services,architectural and engineering,0.0,0.0
3239,not assigned,data processing services,0.0,0.0
3240,palau,norway,0.0,0.0
3241,guyana,"azerbaijan, rep. of",0.0,0.0
3242,bookbinders and related workers,"metal-wheel grinders, polishers and tool sharpeners",0.0,0.0
3243,02i,18c,0.0,0.0
3244,crp,fair and reasonable,0.0,0.0
3245,962,981,0.0,0.0
3246,cad,gbp,0.0,0.0
3247,somalia,kyrgyz republic,0.0,0.0
3248,usa,cyp,0.0,0.0
3249,ao4qe,v,0.0,0.0
3250,pk,ko,0.0,0.0
3251,hungary,albania,0.0,0.0
3252,availability,video description,0.0,0.0
3253,pak,kaz,0.0,0.0
3254,"6,52","2,30",0.0,0.0
3255,golden aries,best foreign film award,0.0,0.0
3256,nebraska,wisconsin,0.0,0.0
3257,guinea,morocco,0.0,0.0
3258,sawmill and woodworking machinery manufacturing,battery manufacturing,0.0,0.0
3259,j01,p02,0.0,0.0
3260,native hawaiian or other pacific islander,white,0.0,0.0
3261,ibizafrica,nestnairobi,0.0,0.0
3262,237,265,0.0,0.0
3263,z07,y14,0.0,0.0
3264,local_01,local_04,0.0,0.0
3265,percent,ratio,0.0,0.0
3266,expert witneses,fiscal intermediaries,0.0,0.0
3267,office of state printing (osp),sb/dvbe option,0.0,0.0
3268,connecticut,nebraska,0.0,0.0
3269,"transportation, department of","highway patrol, california",0.0,0.0
3270,sh,300,0.0,0.0
3271,georgia,oregon,0.0,0.0
3272,jo,in,0.0,0.0
3273,nc,north carolina,1.0,0.0
3274,somalia,serbia,0.0,0.0
3275,bolivia (plurinational state of),cambodia,0.0,0.0
3276,mexico,philippines,0.0,0.0
3277,oregon,maine,0.0,0.0
3278,971,922,0.0,0.0
3279,z14a,x05,0.0,0.0
3280,office manager,office manager,1.0,1.0
3281,dia2_1,npaw11_3,0.0,0.0
3282,manufacturing,"arts, entertainment and recreation",0.0,0.0
3283,public utilities and public sector related services,environmental services,0.0,0.0
3284,vut,gin,0.0,0.0
3285,atmosphericist,male soprano,0.0,0.0
3286,"other building unit (e.g. cave, boat)",institutional living quarter,0.0,0.0
3287,nh,ky,0.0,0.0
3288,portugal,korea republic,0.0,0.0
3289,ggy,vgb;imn,0.0,0.0
3290,privacy,equipment,0.0,0.0
3291,nj,new jersey,1.0,0.0
3292,tur,tur,1.0,1.0
3293,enrg,tokc,0.0,0.0
3294,b-no class,o,0.0,0.0
3295,georgia,new jersey,0.0,0.0
3296,togo,congo,0.0,0.0
3297,z14,y14,0.0,0.0
3298,principal attorney,principal attorney,1.0,1.0
3299,"round rock, tx 78682","round rock, tx",1.0,1.0
3300,x07,y05,0.0,0.0
3301,rota,peru,0.0,0.0
3302,ar,arkansas,1.0,1.0
3303,fl,de,0.0,0.0
3304,big-theater-in-a-small-space,businesseventsny,0.0,0.0
3305,ba,1,0.0,0.0
3306,plus_current_transfers_from_the_rest_of_the_world,plus_statistical_discrepancy,0.0,0.0
3307,partner/attorney at law,"partner, attorney at law",1.0,1.0
3308,kenton,central beaverton,0.0,0.0
3309,storm,dead animal,0.0,0.0
3310,attorney to ghafari associates,attorney for ghafari associates llc,1.0,1.0
3311,roma,lexington,0.0,0.0
3312,manufacturing - other;food and beverage production,manufacturing - otherfood and beverage production,1.0,1.0
3313,bridlemile,irvington,0.0,0.0
3314,chicago,"chicago, il",1.0,1.0
3315,nok,hkd,0.0,0.0
3316,rhodesian,swiss,0.0,0.0
3317,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,0.0,0.0
3318,connecticut,new york,0.0,0.0
3319,"integrated household survey (ihs), 1995","income survey (is), 2014",0.0,0.0
3320,ecuador,zambia,0.0,0.0
3321,ecu,bfa,0.0,0.0
3322,sk,me,0.0,0.0
3323,french bull dog x,french bulldog x,1.0,1.0
3324,detroit,birmingham,0.0,0.0
3325,insurance healthcare services,insurancehealthcare services,1.0,1.0
3326,ken,bhr,0.0,0.0
3327,memorandum_item_fisim_if_distributed_to_uses,education_health_and_social_work_other_community_social_and_personal_services,0.0,0.0
3328,043a,006a,0.0,0.0
3329,vermont,alabama,0.0,0.0
3330,34,colombia,0.0,0.0
3331,14/01/2011,31/05/2013,0.0,0.0
3332,zeph,kashh,0.0,0.0
3333,"sales and related workers, all other","sales and related workers, all other*",1.0,1.0
3334,electronic components and supplies,defense and law enforcement and security and safety equipment and supplies,0.0,0.0
3335,baku,oyama,0.0,0.0
3336,group f,group a,0.0,0.0
3337,includes mining and quarrying.,"refers to import and export, wholesale and retail trades. repair of motor vehicles, motorcycles and personal and households goods are not included.",0.0,0.0
3338,northwest ind,foster-powell,0.0,0.0
3339,irl,per,0.0,0.0
3340,sci-fi & fantasy,music,0.0,0.0
3341,gas_coke,direct_use_of_solar_thermal_heat,0.0,0.0
3342,education (p),public administration and defence; compulsory social security (o),0.0,0.0
3343,wisconsin,nebraska,0.0,0.0
3344,ak,md,0.0,0.0
3345,less_financial_intermediation_services_indirectly_measured_fisim,real_estate_renting_and_business_activities,0.0,0.0
3346,college auditorium,coliseum,1.0,1.0
3347,american indian or alaska native,male,0.0,0.0
3348,white/honey,honey/white,1.0,1.0
3349,french bulldog,french bull dog,1.0,1.0
3350,art classes,art,1.0,1.0
3351,fcs,syc,0.0,0.0
3352,schnauzer cross,schnauzer cross,1.0,1.0
3353,mo,fl,0.0,0.0
3354,drugs,homicide,0.0,0.0
3355,administrative secretaries and related associate professionals,"lineman, line installers and cable splicers",0.0,0.0
3356,12th,dubl,0.0,0.0
3357,belgium,turkey,0.0,0.0
3358,fortaleza,mendoza,0.0,0.0
3359,alabama,north dakota,0.0,0.0
3360,azerbaijan,guinea,0.0,0.0
3361,layer 3 up,layer 2 up,0.0,1.0
3362,gay,sjw,0.0,0.0
3363,lebanon,not classified,0.0,0.0
3364,lebanon,slovenia,0.0,0.0
3365,frmt,colm,0.0,0.0
3366,social_protection,recreation_and_culture,0.0,0.0
3367,other scientific and technical consulting services,transportation and warehousing,0.0,0.0
3368,spain,united states,0.0,0.0
3369,tonyelumelufdn,c4dlab,0.0,0.0
3370,san marino,portugal,0.0,0.0
3371,bug,ghost,0.0,0.0
3372,advertising and pr servicessports and physical recreationbusiness services - other,advertising and pr services sports and physical recreation business services - other,1.0,1.0
3373,aruba,ghana,0.0,0.0
3374,lebanon,guinea-bissau,0.0,0.0
3375,dutch,mexican,0.0,0.0
3376,cave creek,tuscaloosa,0.0,0.0
3377,4,30,0.0,0.0
3378,closed captioning on tv,slamming (change of your carrier without permission),0.0,0.0
3379,maine,florida,0.0,0.0
3380,argentina,england,0.0,0.0
3381,mozambique,panama,0.0,0.0
3382,"9,54","9,17",0.0,0.0
3383,mclennan county,rusk county,0.0,0.0
3384,stolen property,curfew,0.0,0.0
